"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"3711","HLA-A","CD3D",3484.21465968586,4,1267.32142857143,7,"other"
"1094","B2M","TFRC",30782.46875,6,142.109375,2,"other"
"908","B2M","KLRC1",30782.46875,6,141.801047120419,4,"other"
"4192","HLA-B","CD3G",9253.43452380952,8,471.14375,6,"other"
"4138","HLA-B","CD3D",8108.13095238095,7,535.282722513089,4,"other"
"899","B2M","KLRC1",35541.9583333333,7,120.533632286996,5,"other"
"4374","HLA-B","KLRD1",8108.13095238095,7,527.404761904762,8,"other"
"1113","B2M","TFRC",22182.2150537634,3,192.428571428571,7,"other"
"4376","HLA-B","KLRD1",8108.13095238095,7,525.175,6,"other"
"4146","HLA-B","CD3D",7942.86875,6,535.282722513089,4,"other"
"1100","B2M","TFRC",29295.2780269058,5,144.130890052356,4,"other"
"1076","B2M","TFRC",29210.9345238095,8,144.130890052356,4,"other"
"1093","B2M","TFRC",30782.46875,6,136.322580645161,3,"other"
"655","B2M","CD3G",20349.7916666667,2,206.117318435754,1,"other"
"4154","HLA-B","CD3D",7827.08968609865,5,535.282722513089,4,"other"
"4382","HLA-B","KLRD1",7942.86875,6,527.404761904762,8,"other"
"4223","HLA-B","CD3G",6421.02617801047,4,651.279761904762,7,"other"
"4384","HLA-B","KLRD1",7942.86875,6,525.175,6,"other"
"1102","B2M","TFRC",29295.2780269058,5,142.109375,2,"other"
"1111","B2M","TFRC",23817.9214659686,4,174.600558659218,1,"other"
"510","B2M","CD247",23817.9214659686,4,174.59375,2,"other"
"938","B2M","KLRC1",20349.7916666667,2,204.34375,6,"other"
"916","B2M","KLRC1",29295.2780269058,5,141.801047120419,4,"other"
"1078","B2M","TFRC",29210.9345238095,8,142.109375,2,"other"
"892","B2M","KLRC1",29210.9345238095,8,141.801047120419,4,"other"
"4161","HLA-B","CD3D",6421.02617801047,4,643.937219730942,5,"other"
"1091","B2M","TFRC",30782.46875,6,134.300448430493,5,"other"
"4247","HLA-B","CD3G",6338.8938547486,1,651.279761904762,7,"other"
"4390","HLA-B","KLRD1",7827.08968609865,5,527.404761904762,8,"other"
"4132","HLA-B","CD3D",9253.43452380952,8,445.348958333333,2,"other"
"4139","HLA-B","CD3D",8108.13095238095,7,507.903225806452,3,"other"
"4392","HLA-B","KLRD1",7827.08968609865,5,525.175,6,"other"
"4185","HLA-B","CD3D",6338.8938547486,1,643.937219730942,5,"other"
"3719","HLA-A","CD3D",3216.3064516129,3,1267.32142857143,7,"other"
"3680","HLA-A","CD3D",5020.51785714286,8,808.95625,6,"other"
"4147","HLA-B","CD3D",7942.86875,6,507.903225806452,3,"other"
"4535","HLA-C","CD3D",3170.91666666667,2,1267.32142857143,7,"other"
"1101","B2M","TFRC",29295.2780269058,5,136.322580645161,3,"other"
"1077","B2M","TFRC",29210.9345238095,8,136.322580645161,3,"other"
"4155","HLA-B","CD3D",7827.08968609865,5,507.903225806452,3,"other"
"4231","HLA-B","CD3G",6083.93548387097,3,651.279761904762,7,"other"
"3688","HLA-A","CD3D",4896.49404761905,7,808.95625,6,"other"
"4543","HLA-C","CD3D",3106.41899441341,1,1267.32142857143,7,"other"
"4239","HLA-B","CD3G",6042.734375,2,651.279761904762,7,"other"
"1099","B2M","TFRC",29295.2780269058,5,134.300448430493,5,"other"
"1075","B2M","TFRC",29210.9345238095,8,134.300448430493,5,"other"
"4169","HLA-B","CD3D",6083.93548387097,3,643.937219730942,5,"other"
"1121","B2M","TFRC",20349.7916666667,2,192.428571428571,7,"other"
"4399","HLA-B","KLRD1",6421.02617801047,4,607.380952380952,7,"other"
"4062","HLA-B","CANX",9253.43452380952,8,421.392857142857,8,"other"
"4177","HLA-B","CD3D",6042.734375,2,643.937219730942,5,"other"
"4193","HLA-B","CD3G",9253.43452380952,8,419.417040358744,5,"other"
"1119","B2M","TFRC",22182.2150537634,3,174.600558659218,1,"other"
"518","B2M","CD247",22182.2150537634,3,174.59375,2,"other"
"3678","HLA-A","CD3D",5020.51785714286,8,770.934523809524,8,"other"
"4423","HLA-B","KLRD1",6338.8938547486,1,607.380952380952,7,"other"
"663","B2M","CD3G",18646.9273743017,1,206.117318435754,1,"other"
"4200","HLA-B","CD3G",8108.13095238095,7,471.14375,6,"other"
"946","B2M","KLRC1",18646.9273743017,1,204.34375,6,"other"
"3727","HLA-A","CD3D",2997.8125,2,1267.32142857143,7,"other"
"4488","HLA-C","CD3D",4670.57142857143,8,808.95625,6,"other"
"3686","HLA-A","CD3D",4896.49404761905,7,770.934523809524,8,"other"
"511","B2M","CD247",23817.9214659686,4,158.013966480447,1,"other"
"4208","HLA-B","CD3G",7942.86875,6,471.14375,6,"other"
"4190","HLA-B","CD3G",9253.43452380952,8,403.333333333333,8,"other"
"907","B2M","KLRC1",30782.46875,6,120.533632286996,5,"other"
"4407","HLA-B","KLRD1",6083.93548387097,3,607.380952380952,7,"other"
"3735","HLA-A","CD3D",2915.25977653631,1,1267.32142857143,7,"other"
"4216","HLA-B","CD3G",7827.08968609865,5,471.14375,6,"other"
"901","B2M","KLRC1",35541.9583333333,7,103.344086021505,3,"other"
"4415","HLA-B","KLRD1",6042.734375,2,607.380952380952,7,"other"
"3696","HLA-A","CD3D",4512.975,6,808.95625,6,"other"
"4369","HLA-B","KLRD1",9253.43452380952,8,392.578475336323,5,"other"
"4140","HLA-B","CD3D",8108.13095238095,7,445.348958333333,2,"other"
"4486","HLA-C","CD3D",4670.57142857143,8,770.934523809524,8,"other"
"1129","B2M","TFRC",18646.9273743017,1,192.428571428571,7,"other"
"3704","HLA-A","CD3D",4434.66816143498,5,808.95625,6,"other"
"896","B2M","KLRC1",35541.9583333333,7,100.625,8,"other"
"1127","B2M","TFRC",20349.7916666667,2,174.600558659218,1,"other"
"526","B2M","CD247",20349.7916666667,2,174.59375,2,"other"
"4512","HLA-C","CD3D",4390.52914798206,5,808.95625,6,"other"
"4148","HLA-B","CD3D",7942.86875,6,445.348958333333,2,"other"
"915","B2M","KLRC1",29295.2780269058,5,120.533632286996,5,"other"
"4496","HLA-C","CD3D",4364.73214285714,7,808.95625,6,"other"
"891","B2M","KLRC1",29210.9345238095,8,120.533632286996,5,"other"
"519","B2M","CD247",22182.2150537634,3,158.013966480447,1,"other"
"4156","HLA-B","CD3D",7827.08968609865,5,445.348958333333,2,"other"
"3694","HLA-A","CD3D",4512.975,6,770.934523809524,8,"other"
"4504","HLA-C","CD3D",4298.125,6,808.95625,6,"other"
"4162","HLA-B","CD3D",6421.02617801047,4,535.282722513089,4,"other"
"1108","B2M","TFRC",23817.9214659686,4,144.130890052356,4,"other"
"3702","HLA-A","CD3D",4434.66816143498,5,770.934523809524,8,"other"
"4070","HLA-B","CANX",8108.13095238095,7,421.392857142857,8,"other"
"4201","HLA-B","CD3G",8108.13095238095,7,419.417040358744,5,"other"
"4186","HLA-B","CD3D",6338.8938547486,1,535.282722513089,4,"other"
"4398","HLA-B","KLRD1",6421.02617801047,4,527.404761904762,8,"other"
"4510","HLA-C","CD3D",4390.52914798206,5,770.934523809524,8,"other"
"1110","B2M","TFRC",23817.9214659686,4,142.109375,2,"other"
"924","B2M","KLRC1",23817.9214659686,4,141.801047120419,4,"other"
"4400","HLA-B","KLRD1",6421.02617801047,4,525.175,6,"other"
"4494","HLA-C","CD3D",4364.73214285714,7,770.934523809524,8,"other"
"4078","HLA-B","CANX",7942.86875,6,421.392857142857,8,"other"
"4422","HLA-B","KLRD1",6338.8938547486,1,527.404761904762,8,"other"
"4209","HLA-B","CD3G",7942.86875,6,419.417040358744,5,"other"
"4424","HLA-B","KLRD1",6338.8938547486,1,525.175,6,"other"
"4502","HLA-C","CD3D",4298.125,6,770.934523809524,8,"other"
"4086","HLA-B","CANX",7827.08968609865,5,421.392857142857,8,"other"
"4217","HLA-B","CD3G",7827.08968609865,5,419.417040358744,5,"other"
"4198","HLA-B","CD3G",8108.13095238095,7,403.333333333333,8,"other"
"3743","HLA-A","CD3G",5020.51785714286,8,651.279761904762,7,"other"
"4163","HLA-B","CD3D",6421.02617801047,4,507.903225806452,3,"other"
"4170","HLA-B","CD3D",6083.93548387097,3,535.282722513089,4,"other"
"1135","B2M","TFRC",18646.9273743017,1,174.600558659218,1,"other"
"534","B2M","CD247",18646.9273743017,1,174.59375,2,"other"
"1109","B2M","TFRC",23817.9214659686,4,136.322580645161,3,"other"
"4178","HLA-B","CD3D",6042.734375,2,535.282722513089,4,"other"
"3681","HLA-A","CD3D",5020.51785714286,8,643.937219730942,5,"other"
"897","B2M","KLRC1",35541.9583333333,7,90.8869047619048,7,"other"
"4187","HLA-B","CD3D",6338.8938547486,1,507.903225806452,3,"other"
"527","B2M","CD247",20349.7916666667,2,158.013966480447,1,"other"
"4406","HLA-B","KLRD1",6083.93548387097,3,527.404761904762,8,"other"
"4206","HLA-B","CD3G",7942.86875,6,403.333333333333,8,"other"
"1107","B2M","TFRC",23817.9214659686,4,134.300448430493,5,"other"
"1116","B2M","TFRC",22182.2150537634,3,144.130890052356,4,"other"
"4408","HLA-B","KLRD1",6083.93548387097,3,525.175,6,"other"
"3751","HLA-A","CD3G",4896.49404761905,7,651.279761904762,7,"other"
"4414","HLA-B","KLRD1",6042.734375,2,527.404761904762,8,"other"
"4377","HLA-B","KLRD1",8108.13095238095,7,392.578475336323,5,"other"
"909","B2M","KLRC1",30782.46875,6,103.344086021505,3,"other"
"4416","HLA-B","KLRD1",6042.734375,2,525.175,6,"other"
"4063","HLA-B","CANX",9253.43452380952,8,342.386904761905,7,"other"
"4214","HLA-B","CD3G",7827.08968609865,5,403.333333333333,8,"other"
"3689","HLA-A","CD3D",4896.49404761905,7,643.937219730942,5,"other"
"1118","B2M","TFRC",22182.2150537634,3,142.109375,2,"other"
"932","B2M","KLRC1",22182.2150537634,3,141.801047120419,4,"other"
"4385","HLA-B","KLRD1",7942.86875,6,392.578475336323,5,"other"
"904","B2M","KLRC1",30782.46875,6,100.625,8,"other"
"4171","HLA-B","CD3D",6083.93548387097,3,507.903225806452,3,"other"
"4133","HLA-B","CD3D",9253.43452380952,8,333.611731843575,1,"other"
"4393","HLA-B","KLRD1",7827.08968609865,5,392.578475336323,5,"other"
"4179","HLA-B","CD3D",6042.734375,2,507.903225806452,3,"other"
"4551","HLA-C","CD3G",4670.57142857143,8,651.279761904762,7,"other"
"917","B2M","KLRC1",29295.2780269058,5,103.344086021505,3,"other"
"4224","HLA-B","CD3G",6421.02617801047,4,471.14375,6,"other"
"1117","B2M","TFRC",22182.2150537634,3,136.322580645161,3,"other"
"893","B2M","KLRC1",29210.9345238095,8,103.344086021505,3,"other"
"4520","HLA-C","CD3D",3726.43979057592,4,808.95625,6,"other"
"4489","HLA-C","CD3D",4670.57142857143,8,643.937219730942,5,"other"
"4248","HLA-B","CD3G",6338.8938547486,1,471.14375,6,"other"
"1115","B2M","TFRC",22182.2150537634,3,134.300448430493,5,"other"
"4370","HLA-B","KLRD1",9253.43452380952,8,320.61780104712,4,"other"
"912","B2M","KLRC1",29295.2780269058,5,100.625,8,"other"
"535","B2M","CD247",18646.9273743017,1,158.013966480447,1,"other"
"888","B2M","KLRC1",29210.9345238095,8,100.625,8,"other"
"3759","HLA-A","CD3G",4512.975,6,651.279761904762,7,"other"
"4528","HLA-C","CD3D",3625.74731182796,3,808.95625,6,"other"
"1124","B2M","TFRC",20349.7916666667,2,144.130890052356,4,"other"
"3697","HLA-A","CD3D",4512.975,6,643.937219730942,5,"other"
"1126","B2M","TFRC",20349.7916666667,2,142.109375,2,"other"
"3767","HLA-A","CD3G",4434.66816143498,5,651.279761904762,7,"other"
"940","B2M","KLRC1",20349.7916666667,2,141.801047120419,4,"other"
"4518","HLA-C","CD3D",3726.43979057592,4,770.934523809524,8,"other"
"923","B2M","KLRC1",23817.9214659686,4,120.533632286996,5,"other"
"4232","HLA-B","CD3G",6083.93548387097,3,471.14375,6,"other"
"4164","HLA-B","CD3D",6421.02617801047,4,445.348958333333,2,"other"
"4575","HLA-C","CD3G",4390.52914798206,5,651.279761904762,7,"other"
"903","B2M","KLRC1",35541.9583333333,7,80.4050279329609,1,"other"
"3705","HLA-A","CD3D",4434.66816143498,5,643.937219730942,5,"other"
"4240","HLA-B","CD3G",6042.734375,2,471.14375,6,"other"
"4559","HLA-C","CD3G",4364.73214285714,7,651.279761904762,7,"other"
"902","B2M","KLRC1",35541.9583333333,7,79.8958333333333,2,"other"
"4513","HLA-C","CD3D",4390.52914798206,5,643.937219730942,5,"other"
"4188","HLA-B","CD3D",6338.8938547486,1,445.348958333333,2,"other"
"3712","HLA-A","CD3D",3484.21465968586,4,808.95625,6,"other"
"4497","HLA-C","CD3D",4364.73214285714,7,643.937219730942,5,"other"
"4567","HLA-C","CD3G",4298.125,6,651.279761904762,7,"other"
"905","B2M","KLRC1",30782.46875,6,90.8869047619048,7,"other"
"4526","HLA-C","CD3D",3625.74731182796,3,770.934523809524,8,"other"
"4194","HLA-B","CD3G",9253.43452380952,8,300.560209424084,4,"other"
"4071","HLA-B","CANX",8108.13095238095,7,342.386904761905,7,"other"
"1125","B2M","TFRC",20349.7916666667,2,136.322580645161,3,"other"
"4505","HLA-C","CD3D",4298.125,6,643.937219730942,5,"other"
"4195","HLA-B","CD3G",9253.43452380952,8,297.870967741935,3,"other"
"1123","B2M","TFRC",20349.7916666667,2,134.300448430493,5,"other"
"4079","HLA-B","CANX",7942.86875,6,342.386904761905,7,"other"
"4172","HLA-B","CD3D",6083.93548387097,3,445.348958333333,2,"other"
"4371","HLA-B","KLRD1",9253.43452380952,8,292.510752688172,3,"other"
"4094","HLA-B","CANX",6421.02617801047,4,421.392857142857,8,"other"
"4141","HLA-B","CD3D",8108.13095238095,7,333.611731843575,1,"other"
"4225","HLA-B","CD3G",6421.02617801047,4,419.417040358744,5,"other"
"4180","HLA-B","CD3D",6042.734375,2,445.348958333333,2,"other"
"1132","B2M","TFRC",18646.9273743017,1,144.130890052356,4,"other"
"3682","HLA-A","CD3D",5020.51785714286,8,535.282722513089,4,"other"
"3710","HLA-A","CD3D",3484.21465968586,4,770.934523809524,8,"other"
"4087","HLA-B","CANX",7827.08968609865,5,342.386904761905,7,"other"
"931","B2M","KLRC1",22182.2150537634,3,120.533632286996,5,"other"
"4118","HLA-B","CANX",6338.8938547486,1,421.392857142857,8,"other"
"913","B2M","KLRC1",29295.2780269058,5,90.8869047619048,7,"other"
"4249","HLA-B","CD3G",6338.8938547486,1,419.417040358744,5,"other"
"889","B2M","KLRC1",29210.9345238095,8,90.8869047619048,7,"other"
"1134","B2M","TFRC",18646.9273743017,1,142.109375,2,"other"
"4149","HLA-B","CD3D",7942.86875,6,333.611731843575,1,"other"
"948","B2M","KLRC1",18646.9273743017,1,141.801047120419,4,"other"
"4372","HLA-B","KLRD1",9253.43452380952,8,283.802083333333,2,"other"
"3690","HLA-A","CD3D",4896.49404761905,7,535.282722513089,4,"other"
"4157","HLA-B","CD3D",7827.08968609865,5,333.611731843575,1,"other"
"3720","HLA-A","CD3D",3216.3064516129,3,808.95625,6,"other"
"4378","HLA-B","KLRD1",8108.13095238095,7,320.61780104712,4,"other"
"4222","HLA-B","CD3G",6421.02617801047,4,403.333333333333,8,"other"
"4536","HLA-C","CD3D",3170.91666666667,2,808.95625,6,"other"
"4102","HLA-B","CANX",6083.93548387097,3,421.392857142857,8,"other"
"4246","HLA-B","CD3G",6338.8938547486,1,403.333333333333,8,"other"
"4233","HLA-B","CD3G",6083.93548387097,3,419.417040358744,5,"other"
"3683","HLA-A","CD3D",5020.51785714286,8,507.903225806452,3,"other"
"4386","HLA-B","KLRD1",7942.86875,6,320.61780104712,4,"other"
"4110","HLA-B","CANX",6042.734375,2,421.392857142857,8,"other"
"1133","B2M","TFRC",18646.9273743017,1,136.322580645161,3,"other"
"4064","HLA-B","CANX",9253.43452380952,8,274.65625,6,"other"
"4241","HLA-B","CD3G",6042.734375,2,419.417040358744,5,"other"
"4401","HLA-B","KLRD1",6421.02617801047,4,392.578475336323,5,"other"
"4065","HLA-B","CANX",9253.43452380952,8,272,5,"other"
"4544","HLA-C","CD3D",3106.41899441341,1,808.95625,6,"other"
"4394","HLA-B","KLRD1",7827.08968609865,5,320.61780104712,4,"other"
"1131","B2M","TFRC",18646.9273743017,1,134.300448430493,5,"other"
"4490","HLA-C","CD3D",4670.57142857143,8,535.282722513089,4,"other"
"4425","HLA-B","KLRD1",6338.8938547486,1,392.578475336323,5,"other"
"3691","HLA-A","CD3D",4896.49404761905,7,507.903225806452,3,"other"
"3718","HLA-A","CD3D",3216.3064516129,3,770.934523809524,8,"other"
"911","B2M","KLRC1",30782.46875,6,80.4050279329609,1,"other"
"925","B2M","KLRC1",23817.9214659686,4,103.344086021505,3,"other"
"910","B2M","KLRC1",30782.46875,6,79.8958333333333,2,"other"
"4230","HLA-B","CD3G",6083.93548387097,3,403.333333333333,8,"other"
"939","B2M","KLRC1",20349.7916666667,2,120.533632286996,5,"other"
"4534","HLA-C","CD3D",3170.91666666667,2,770.934523809524,8,"other"
"4238","HLA-B","CD3G",6042.734375,2,403.333333333333,8,"other"
"4202","HLA-B","CD3G",8108.13095238095,7,300.560209424084,4,"other"
"4583","HLA-C","CD3G",3726.43979057592,4,651.279761904762,7,"other"
"3728","HLA-A","CD3D",2997.8125,2,808.95625,6,"other"
"3698","HLA-A","CD3D",4512.975,6,535.282722513089,4,"other"
"4203","HLA-B","CD3G",8108.13095238095,7,297.870967741935,3,"other"
"4373","HLA-B","KLRD1",9253.43452380952,8,259.555865921788,1,"other"
"4521","HLA-C","CD3D",3726.43979057592,4,643.937219730942,5,"other"
"920","B2M","KLRC1",23817.9214659686,4,100.625,8,"other"
"4542","HLA-C","CD3D",3106.41899441341,1,770.934523809524,8,"other"
"4409","HLA-B","KLRD1",6083.93548387097,3,392.578475336323,5,"other"
"4210","HLA-B","CD3G",7942.86875,6,300.560209424084,4,"other"
"3706","HLA-A","CD3D",4434.66816143498,5,535.282722513089,4,"other"
"4417","HLA-B","KLRD1",6042.734375,2,392.578475336323,5,"other"
"4491","HLA-C","CD3D",4670.57142857143,8,507.903225806452,3,"other"
"4379","HLA-B","KLRD1",8108.13095238095,7,292.510752688172,3,"other"
"4211","HLA-B","CD3G",7942.86875,6,297.870967741935,3,"other"
"3744","HLA-A","CD3G",5020.51785714286,8,471.14375,6,"other"
"4591","HLA-C","CD3G",3625.74731182796,3,651.279761904762,7,"other"
"3736","HLA-A","CD3D",2915.25977653631,1,808.95625,6,"other"
"919","B2M","KLRC1",29295.2780269058,5,80.4050279329609,1,"other"
"4218","HLA-B","CD3G",7827.08968609865,5,300.560209424084,4,"other"
"4514","HLA-C","CD3D",4390.52914798206,5,535.282722513089,4,"other"
"895","B2M","KLRC1",29210.9345238095,8,80.4050279329609,1,"other"
"918","B2M","KLRC1",29295.2780269058,5,79.8958333333333,2,"other"
"4498","HLA-C","CD3D",4364.73214285714,7,535.282722513089,4,"other"
"4529","HLA-C","CD3D",3625.74731182796,3,643.937219730942,5,"other"
"894","B2M","KLRC1",29210.9345238095,8,79.8958333333333,2,"other"
"4219","HLA-B","CD3G",7827.08968609865,5,297.870967741935,3,"other"
"4387","HLA-B","KLRD1",7942.86875,6,292.510752688172,3,"other"
"3726","HLA-A","CD3D",2997.8125,2,770.934523809524,8,"other"
"4196","HLA-B","CD3G",9253.43452380952,8,249.479166666667,2,"other"
"3752","HLA-A","CD3G",4896.49404761905,7,471.14375,6,"other"
"4380","HLA-B","KLRD1",8108.13095238095,7,283.802083333333,2,"other"
"4506","HLA-C","CD3D",4298.125,6,535.282722513089,4,"other"
"933","B2M","KLRC1",22182.2150537634,3,103.344086021505,3,"other"
"3699","HLA-A","CD3D",4512.975,6,507.903225806452,3,"other"
"4395","HLA-B","KLRD1",7827.08968609865,5,292.510752688172,3,"other"
"3775","HLA-A","CD3G",3484.21465968586,4,651.279761904762,7,"other"
"4388","HLA-B","KLRD1",7942.86875,6,283.802083333333,2,"other"
"3707","HLA-A","CD3D",4434.66816143498,5,507.903225806452,3,"other"
"947","B2M","KLRC1",18646.9273743017,1,120.533632286996,5,"other"
"3734","HLA-A","CD3D",2915.25977653631,1,770.934523809524,8,"other"
"3713","HLA-A","CD3D",3484.21465968586,4,643.937219730942,5,"other"
"3684","HLA-A","CD3D",5020.51785714286,8,445.348958333333,2,"other"
"928","B2M","KLRC1",22182.2150537634,3,100.625,8,"other"
"4515","HLA-C","CD3D",4390.52914798206,5,507.903225806452,3,"other"
"4072","HLA-B","CANX",8108.13095238095,7,274.65625,6,"other"
"4396","HLA-B","KLRD1",7827.08968609865,5,283.802083333333,2,"other"
"4499","HLA-C","CD3D",4364.73214285714,7,507.903225806452,3,"other"
"4073","HLA-B","CANX",8108.13095238095,7,272,5,"other"
"4552","HLA-C","CD3G",4670.57142857143,8,471.14375,6,"other"
"4095","HLA-B","CANX",6421.02617801047,4,342.386904761905,7,"other"
"4507","HLA-C","CD3D",4298.125,6,507.903225806452,3,"other"
"4080","HLA-B","CANX",7942.86875,6,274.65625,6,"other"
"3692","HLA-A","CD3D",4896.49404761905,7,445.348958333333,2,"other"
"4119","HLA-B","CANX",6338.8938547486,1,342.386904761905,7,"other"
"921","B2M","KLRC1",23817.9214659686,4,90.8869047619048,7,"other"
