"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"222","CD70","CD27",66.1309523809524,8,648.089285714286,7,"checkpoint"
"221","CD70","CD27",66.1309523809524,8,642.982142857143,8,"checkpoint"
"725","LGALS9","HAVCR2",47.71875,6,875.589285714286,8,"checkpoint"
"10","BTLA","CD247",84.0178571428571,7,490.738095238095,7,"checkpoint"
"726","LGALS9","HAVCR2",47.71875,6,816.041666666667,7,"checkpoint"
"223","CD70","CD27",66.1309523809524,8,577.45,6,"checkpoint"
"357","TNFSF4","TRAF2",407.714285714286,8,91.8928571428571,8,"checkpoint"
"717","LGALS9","HAVCR2",42.4642857142857,7,875.589285714286,8,"checkpoint"
"224","CD70","CD27",66.1309523809524,8,536.820627802691,5,"checkpoint"
"727","LGALS9","HAVCR2",47.71875,6,735.2625,6,"checkpoint"
"718","LGALS9","HAVCR2",42.4642857142857,7,816.041666666667,7,"checkpoint"
"9","BTLA","CD247",84.0178571428571,7,406.589285714286,8,"checkpoint"
"709","LGALS9","HAVCR2",37.7261904761905,8,875.589285714286,8,"checkpoint"
"2","BTLA","CD247",66.8571428571429,8,490.738095238095,7,"checkpoint"
"11","BTLA","CD247",84.0178571428571,7,389.73125,6,"checkpoint"
"728","LGALS9","HAVCR2",47.71875,6,659.807174887892,5,"checkpoint"
"719","LGALS9","HAVCR2",42.4642857142857,7,735.2625,6,"checkpoint"
"710","LGALS9","HAVCR2",37.7261904761905,8,816.041666666667,7,"checkpoint"
"12","BTLA","CD247",84.0178571428571,7,345.717488789238,5,"checkpoint"
"733","LGALS9","HAVCR2",32.0089686098655,5,875.589285714286,8,"checkpoint"
"720","LGALS9","HAVCR2",42.4642857142857,7,659.807174887892,5,"checkpoint"
"711","LGALS9","HAVCR2",37.7261904761905,8,735.2625,6,"checkpoint"
"358","TNFSF4","TRAF2",407.714285714286,8,67.6369047619048,7,"checkpoint"
"1","BTLA","CD247",66.8571428571429,8,406.589285714286,8,"checkpoint"
"734","LGALS9","HAVCR2",32.0089686098655,5,816.041666666667,7,"checkpoint"
"3","BTLA","CD247",66.8571428571429,8,389.73125,6,"checkpoint"
"712","LGALS9","HAVCR2",37.7261904761905,8,659.807174887892,5,"checkpoint"
"735","LGALS9","HAVCR2",32.0089686098655,5,735.2625,6,"checkpoint"
"4","BTLA","CD247",66.8571428571429,8,345.717488789238,5,"checkpoint"
"13","BTLA","CD247",84.0178571428571,7,266.455497382199,4,"checkpoint"
"359","TNFSF4","TRAF2",407.714285714286,8,54.21875,6,"checkpoint"
"365","TNFSF4","TRAF2",236.357142857143,7,91.8928571428571,8,"checkpoint"
"736","LGALS9","HAVCR2",32.0089686098655,5,659.807174887892,5,"checkpoint"
"14","BTLA","CD247",84.0178571428571,7,250.150537634409,3,"checkpoint"
"373","TNFSF4","TRAF2",220.05,6,91.8928571428571,8,"checkpoint"
"18","BTLA","CD247",38.91875,6,490.738095238095,7,"checkpoint"
"225","CD70","CD27",66.1309523809524,8,287.602094240838,4,"checkpoint"
"230","CD70","CD27",28.7559523809524,7,648.089285714286,7,"checkpoint"
"229","CD70","CD27",28.7559523809524,7,642.982142857143,8,"checkpoint"
"5","BTLA","CD247",66.8571428571429,8,266.455497382199,4,"checkpoint"
"360","TNFSF4","TRAF2",407.714285714286,8,41.322869955157,5,"checkpoint"
"6","BTLA","CD247",66.8571428571429,8,250.150537634409,3,"checkpoint"
"231","CD70","CD27",28.7559523809524,7,577.45,6,"checkpoint"
"366","TNFSF4","TRAF2",236.357142857143,7,67.6369047619048,7,"checkpoint"
"226","CD70","CD27",66.1309523809524,8,240.629032258065,3,"checkpoint"
"17","BTLA","CD247",38.91875,6,406.589285714286,8,"checkpoint"
"361","TNFSF4","TRAF2",407.714285714286,8,38.4712041884817,4,"checkpoint"
"254","CD70","CD27",23.8429319371728,4,648.089285714286,7,"checkpoint"
"232","CD70","CD27",28.7559523809524,7,536.820627802691,5,"checkpoint"
"253","CD70","CD27",23.8429319371728,4,642.982142857143,8,"checkpoint"
"381","TNFSF4","TRAF2",165.488789237668,5,91.8928571428571,8,"checkpoint"
"19","BTLA","CD247",38.91875,6,389.73125,6,"checkpoint"
"246","CD70","CD27",23.0089686098655,5,648.089285714286,7,"checkpoint"
"374","TNFSF4","TRAF2",220.05,6,67.6369047619048,7,"checkpoint"
"245","CD70","CD27",23.0089686098655,5,642.982142857143,8,"checkpoint"
"15","BTLA","CD247",84.0178571428571,7,174.59375,2,"checkpoint"
"741","LGALS9","HAVCR2",16.717277486911,4,875.589285714286,8,"checkpoint"
"757","LGALS9","HAVCR2",16.6041666666667,2,875.589285714286,8,"checkpoint"
"729","LGALS9","HAVCR2",47.71875,6,300.905759162304,4,"checkpoint"
"749","LGALS9","HAVCR2",15.9516129032258,3,875.589285714286,8,"checkpoint"
"255","CD70","CD27",23.8429319371728,4,577.45,6,"checkpoint"
"362","TNFSF4","TRAF2",407.714285714286,8,33.6021505376344,3,"checkpoint"
"742","LGALS9","HAVCR2",16.717277486911,4,816.041666666667,7,"checkpoint"
"758","LGALS9","HAVCR2",16.6041666666667,2,816.041666666667,7,"checkpoint"
"20","BTLA","CD247",38.91875,6,345.717488789238,5,"checkpoint"
"730","LGALS9","HAVCR2",47.71875,6,280.252688172043,3,"checkpoint"
"247","CD70","CD27",23.0089686098655,5,577.45,6,"checkpoint"
"16","BTLA","CD247",84.0178571428571,7,158.013966480447,1,"checkpoint"
"238","CD70","CD27",20.23125,6,648.089285714286,7,"checkpoint"
"262","CD70","CD27",20.2258064516129,3,648.089285714286,7,"checkpoint"
"750","LGALS9","HAVCR2",15.9516129032258,3,816.041666666667,7,"checkpoint"
"237","CD70","CD27",20.23125,6,642.982142857143,8,"checkpoint"
"261","CD70","CD27",20.2258064516129,3,642.982142857143,8,"checkpoint"
"367","TNFSF4","TRAF2",236.357142857143,7,54.21875,6,"checkpoint"
"256","CD70","CD27",23.8429319371728,4,536.820627802691,5,"checkpoint"
"721","LGALS9","HAVCR2",42.4642857142857,7,300.905759162304,4,"checkpoint"
"248","CD70","CD27",23.0089686098655,5,536.820627802691,5,"checkpoint"
"743","LGALS9","HAVCR2",16.717277486911,4,735.2625,6,"checkpoint"
"227","CD70","CD27",66.1309523809524,8,184.645833333333,2,"checkpoint"
"759","LGALS9","HAVCR2",16.6041666666667,2,735.2625,6,"checkpoint"
"375","TNFSF4","TRAF2",220.05,6,54.21875,6,"checkpoint"
"722","LGALS9","HAVCR2",42.4642857142857,7,280.252688172043,3,"checkpoint"
"731","LGALS9","HAVCR2",47.71875,6,249.348958333333,2,"checkpoint"
"190","CD40LG","ITGB2",16.425,6,721.208333333333,7,"checkpoint"
"591","CD86","CTLA4",71.7142857142857,7,164.2875,6,"checkpoint"
"751","LGALS9","HAVCR2",15.9516129032258,3,735.2625,6,"checkpoint"
"239","CD70","CD27",20.23125,6,577.45,6,"checkpoint"
"263","CD70","CD27",20.2258064516129,3,577.45,6,"checkpoint"
"7","BTLA","CD247",66.8571428571429,8,174.59375,2,"checkpoint"
"590","CD86","CTLA4",71.7142857142857,7,162.494047619048,7,"checkpoint"
"445","CD274","PDCD1",24.1937172774869,4,475.761904761905,8,"checkpoint"
"191","CD40LG","ITGB2",16.425,6,700.04375,6,"checkpoint"
"713","LGALS9","HAVCR2",37.7261904761905,8,300.905759162304,4,"checkpoint"
"382","TNFSF4","TRAF2",165.488789237668,5,67.6369047619048,7,"checkpoint"
"744","LGALS9","HAVCR2",16.717277486911,4,659.807174887892,5,"checkpoint"
"760","LGALS9","HAVCR2",16.6041666666667,2,659.807174887892,5,"checkpoint"
"240","CD70","CD27",20.23125,6,536.820627802691,5,"checkpoint"
"264","CD70","CD27",20.2258064516129,3,536.820627802691,5,"checkpoint"
"189","CD40LG","ITGB2",16.425,6,644.946428571429,8,"checkpoint"
"723","LGALS9","HAVCR2",42.4642857142857,7,249.348958333333,2,"checkpoint"
"714","LGALS9","HAVCR2",37.7261904761905,8,280.252688172043,3,"checkpoint"
"8","BTLA","CD247",66.8571428571429,8,158.013966480447,1,"checkpoint"
"752","LGALS9","HAVCR2",15.9516129032258,3,659.807174887892,5,"checkpoint"
"21","BTLA","CD247",38.91875,6,266.455497382199,4,"checkpoint"
"589","CD86","CTLA4",71.7142857142857,7,144.202380952381,8,"checkpoint"
"192","CD40LG","ITGB2",16.425,6,607.843049327354,5,"checkpoint"
"368","TNFSF4","TRAF2",236.357142857143,7,41.322869955157,5,"checkpoint"
"22","BTLA","CD247",38.91875,6,250.150537634409,3,"checkpoint"
"737","LGALS9","HAVCR2",32.0089686098655,5,300.905759162304,4,"checkpoint"
"446","CD274","PDCD1",24.1937172774869,4,397.327380952381,7,"checkpoint"
"363","TNFSF4","TRAF2",407.714285714286,8,23.375,2,"checkpoint"
"583","CD86","CTLA4",57.9345238095238,8,164.2875,6,"checkpoint"
"582","CD86","CTLA4",57.9345238095238,8,162.494047619048,7,"checkpoint"
"715","LGALS9","HAVCR2",37.7261904761905,8,249.348958333333,2,"checkpoint"
"447","CD274","PDCD1",24.1937172774869,4,385.4125,6,"checkpoint"
"193","CD40LG","ITGB2",16.425,6,564.890052356021,4,"checkpoint"
"302","TNFSF14","TNFRSF14",86.5125,6,106.642857142857,7,"checkpoint"
"34","BTLA","CD247",18.6439790575916,4,490.738095238095,7,"checkpoint"
"376","TNFSF4","TRAF2",220.05,6,41.322869955157,5,"checkpoint"
"369","TNFSF4","TRAF2",236.357142857143,7,38.4712041884817,4,"checkpoint"
"765","LGALS9","HAVCR2",10.3128491620112,1,875.589285714286,8,"checkpoint"
"383","TNFSF4","TRAF2",165.488789237668,5,54.21875,6,"checkpoint"
"738","LGALS9","HAVCR2",32.0089686098655,5,280.252688172043,3,"checkpoint"
"130","BTLA","TNFRSF14",84.0178571428571,7,106.642857142857,7,"checkpoint"
"654","TNFRSF14","BTLA",106.642857142857,7,84.0178571428571,7,"checkpoint"
"421","CD274","PDCD1",18.5,8,475.761904761905,8,"checkpoint"
"318","TNFSF14","TNFRSF14",81.7277486910995,4,106.642857142857,7,"checkpoint"
"286","TNFSF14","TNFRSF14",79.4702380952381,8,106.642857142857,7,"checkpoint"
"377","TNFSF4","TRAF2",220.05,6,38.4712041884817,4,"checkpoint"
"766","LGALS9","HAVCR2",10.3128491620112,1,816.041666666667,7,"checkpoint"
"581","CD86","CTLA4",57.9345238095238,8,144.202380952381,8,"checkpoint"
"233","CD70","CD27",28.7559523809524,7,287.602094240838,4,"checkpoint"
"364","TNFSF4","TRAF2",407.714285714286,8,19.8715083798883,1,"checkpoint"
"739","LGALS9","HAVCR2",32.0089686098655,5,249.348958333333,2,"checkpoint"
"305","TNFSF14","TNFRSF14",86.5125,6,91.8115183246073,4,"checkpoint"
"370","TNFSF4","TRAF2",236.357142857143,7,33.6021505376344,3,"checkpoint"
"397","TNFSF4","TRAF2",86.3763440860215,3,91.8928571428571,8,"checkpoint"
"389","TNFSF4","TRAF2",85.7696335078534,4,91.8928571428571,8,"checkpoint"
"228","CD70","CD27",66.1309523809524,8,117.555865921788,1,"checkpoint"
"133","BTLA","TNFRSF14",84.0178571428571,7,91.8115183246073,4,"checkpoint"
"678","TNFRSF14","BTLA",91.8115183246073,4,84.0178571428571,7,"checkpoint"
"310","TNFSF14","TNFRSF14",71.8071748878924,5,106.642857142857,7,"checkpoint"
"437","CD274","PDCD1",16.0625,6,475.761904761905,8,"checkpoint"
"767","LGALS9","HAVCR2",10.3128491620112,1,735.2625,6,"checkpoint"
"33","BTLA","CD247",18.6439790575916,4,406.589285714286,8,"checkpoint"
"594","CD86","CTLA4",71.7142857142857,7,105.220430107527,3,"checkpoint"
"593","CD86","CTLA4",71.7142857142857,7,104.937172774869,4,"checkpoint"
"429","CD274","PDCD1",15.7916666666667,7,475.761904761905,8,"checkpoint"
"321","TNFSF14","TNFRSF14",81.7277486910995,4,91.8115183246073,4,"checkpoint"
"270","CD70","CD27",11.5625,2,648.089285714286,7,"checkpoint"
"592","CD86","CTLA4",71.7142857142857,7,104.085201793722,5,"checkpoint"
"269","CD70","CD27",11.5625,2,642.982142857143,8,"checkpoint"
"378","TNFSF4","TRAF2",220.05,6,33.6021505376344,3,"checkpoint"
"422","CD274","PDCD1",18.5,8,397.327380952381,7,"checkpoint"
"74","BTLA","CD79A",84.0178571428571,7,87,6,"checkpoint"
"289","TNFSF14","TNFRSF14",79.4702380952381,8,91.8115183246073,4,"checkpoint"
"35","BTLA","CD247",18.6439790575916,4,389.73125,6,"checkpoint"
"448","CD274","PDCD1",24.1937172774869,4,295.968609865471,5,"checkpoint"
"423","CD274","PDCD1",18.5,8,385.4125,6,"checkpoint"
"122","BTLA","TNFRSF14",66.8571428571429,8,106.642857142857,7,"checkpoint"
"653","TNFRSF14","BTLA",106.642857142857,7,66.8571428571429,8,"checkpoint"
"194","CD40LG","ITGB2",16.425,6,429.940860215054,3,"checkpoint"
"559","CD80","CTLA4",42.3154761904762,8,164.2875,6,"checkpoint"
"234","CD70","CD27",28.7559523809524,7,240.629032258065,3,"checkpoint"
"334","TNFSF14","TNFRSF14",64.7395833333333,2,106.642857142857,7,"checkpoint"
"558","CD80","CTLA4",42.3154761904762,8,162.494047619048,7,"checkpoint"
"257","CD70","CD27",23.8429319371728,4,287.602094240838,4,"checkpoint"
"384","TNFSF4","TRAF2",165.488789237668,5,41.322869955157,5,"checkpoint"
"26","BTLA","CD247",13.9282511210762,5,490.738095238095,7,"checkpoint"
"768","LGALS9","HAVCR2",10.3128491620112,1,659.807174887892,5,"checkpoint"
"23","BTLA","CD247",38.91875,6,174.59375,2,"checkpoint"
"304","TNFSF14","TNFRSF14",86.5125,6,77.2286995515695,5,"checkpoint"
"271","CD70","CD27",11.5625,2,577.45,6,"checkpoint"
"249","CD70","CD27",23.0089686098655,5,287.602094240838,4,"checkpoint"
"313","TNFSF14","TNFRSF14",71.8071748878924,5,91.8115183246073,4,"checkpoint"
"132","BTLA","TNFRSF14",84.0178571428571,7,77.2286995515695,5,"checkpoint"
"670","TNFRSF14","BTLA",77.2286995515695,5,84.0178571428571,7,"checkpoint"
"36","BTLA","CD247",18.6439790575916,4,345.717488789238,5,"checkpoint"
"438","CD274","PDCD1",16.0625,6,397.327380952381,7,"checkpoint"
"195","CD40LG","ITGB2",16.425,6,388.333333333333,2,"checkpoint"
"385","TNFSF4","TRAF2",165.488789237668,5,38.4712041884817,4,"checkpoint"
"320","TNFSF14","TNFRSF14",81.7277486910995,4,77.2286995515695,5,"checkpoint"
"430","CD274","PDCD1",15.7916666666667,7,397.327380952381,7,"checkpoint"
"272","CD70","CD27",11.5625,2,536.820627802691,5,"checkpoint"
"301","TNFSF14","TNFRSF14",86.5125,6,71.6130952380952,8,"checkpoint"
"439","CD274","PDCD1",16.0625,6,385.4125,6,"checkpoint"
"24","BTLA","CD247",38.91875,6,158.013966480447,1,"checkpoint"
"125","BTLA","TNFRSF14",66.8571428571429,8,91.8115183246073,4,"checkpoint"
"677","TNFRSF14","BTLA",91.8115183246073,4,66.8571428571429,8,"checkpoint"
"288","TNFSF14","TNFRSF14",79.4702380952381,8,77.2286995515695,5,"checkpoint"
"557","CD80","CTLA4",42.3154761904762,8,144.202380952381,8,"checkpoint"
"586","CD86","CTLA4",57.9345238095238,8,105.220430107527,3,"checkpoint"
"431","CD274","PDCD1",15.7916666666667,7,385.4125,6,"checkpoint"
"585","CD86","CTLA4",57.9345238095238,8,104.937172774869,4,"checkpoint"
"584","CD86","CTLA4",57.9345238095238,8,104.085201793722,5,"checkpoint"
"732","LGALS9","HAVCR2",47.71875,6,126.301675977654,1,"checkpoint"
"129","BTLA","TNFRSF14",84.0178571428571,7,71.6130952380952,8,"checkpoint"
"646","TNFRSF14","BTLA",71.6130952380952,8,84.0178571428571,7,"checkpoint"
"337","TNFSF14","TNFRSF14",64.7395833333333,2,91.8115183246073,4,"checkpoint"
"317","TNFSF14","TNFRSF14",81.7277486910995,4,71.6130952380952,8,"checkpoint"
"307","TNFSF14","TNFRSF14",86.5125,6,67.6354166666667,2,"checkpoint"
"398","TNFSF4","TRAF2",86.3763440860215,3,67.6369047619048,7,"checkpoint"
"294","TNFSF14","TNFRSF14",54.7380952380952,7,106.642857142857,7,"checkpoint"
"196","CD40LG","ITGB2",16.425,6,354.337988826816,1,"checkpoint"
"241","CD70","CD27",20.23125,6,287.602094240838,4,"checkpoint"
"265","CD70","CD27",20.2258064516129,3,287.602094240838,4,"checkpoint"
"67","BTLA","CD79A",66.8571428571429,8,87,6,"checkpoint"
"390","TNFSF4","TRAF2",85.7696335078534,4,67.6369047619048,7,"checkpoint"
"567","CD80","CTLA4",35.2380952380952,7,164.2875,6,"checkpoint"
"258","CD70","CD27",23.8429319371728,4,240.629032258065,3,"checkpoint"
"308","TNFSF14","TNFRSF14",86.5125,6,66.2486033519553,1,"checkpoint"
"566","CD80","CTLA4",35.2380952380952,7,162.494047619048,7,"checkpoint"
"303","TNFSF14","TNFRSF14",86.5125,6,66.08125,6,"checkpoint"
"453","CD274","PDCD1",11.9623655913978,3,475.761904761905,8,"checkpoint"
"285","TNFSF14","TNFRSF14",79.4702380952381,8,71.6130952380952,8,"checkpoint"
"135","BTLA","TNFRSF14",84.0178571428571,7,67.6354166666667,2,"checkpoint"
"694","TNFRSF14","BTLA",67.6354166666667,2,84.0178571428571,7,"checkpoint"
"25","BTLA","CD247",13.9282511210762,5,406.589285714286,8,"checkpoint"
"136","BTLA","TNFRSF14",84.0178571428571,7,66.2486033519553,1,"checkpoint"
"702","TNFRSF14","BTLA",66.2486033519553,1,84.0178571428571,7,"checkpoint"
"386","TNFSF4","TRAF2",165.488789237668,5,33.6021505376344,3,"checkpoint"
"131","BTLA","TNFRSF14",84.0178571428571,7,66.08125,6,"checkpoint"
"662","TNFRSF14","BTLA",66.08125,6,84.0178571428571,7,"checkpoint"
"312","TNFSF14","TNFRSF14",71.8071748878924,5,77.2286995515695,5,"checkpoint"
"250","CD70","CD27",23.0089686098655,5,240.629032258065,3,"checkpoint"
"323","TNFSF14","TNFRSF14",81.7277486910995,4,67.6354166666667,2,"checkpoint"
"371","TNFSF4","TRAF2",236.357142857143,7,23.375,2,"checkpoint"
"469","CD274","PDCD1",11.5111731843575,1,475.761904761905,8,"checkpoint"
"424","CD274","PDCD1",18.5,8,295.968609865471,5,"checkpoint"
"524","CD86","CD28",71.7142857142857,7,76.3351955307263,1,"checkpoint"
"405","TNFSF4","TRAF2",59.3697916666667,2,91.8928571428571,8,"checkpoint"
"27","BTLA","CD247",13.9282511210762,5,389.73125,6,"checkpoint"
"324","TNFSF14","TNFRSF14",81.7277486910995,4,66.2486033519553,1,"checkpoint"
"319","TNFSF14","TNFRSF14",81.7277486910995,4,66.08125,6,"checkpoint"
"291","TNFSF14","TNFRSF14",79.4702380952381,8,67.6354166666667,2,"checkpoint"
"724","LGALS9","HAVCR2",42.4642857142857,7,126.301675977654,1,"checkpoint"
"235","CD70","CD27",28.7559523809524,7,184.645833333333,2,"checkpoint"
"292","TNFSF14","TNFRSF14",79.4702380952381,8,66.2486033519553,1,"checkpoint"
"287","TNFSF14","TNFRSF14",79.4702380952381,8,66.08125,6,"checkpoint"
"124","BTLA","TNFRSF14",66.8571428571429,8,77.2286995515695,5,"checkpoint"
"669","TNFRSF14","BTLA",77.2286995515695,5,66.8571428571429,8,"checkpoint"
"379","TNFSF4","TRAF2",220.05,6,23.375,2,"checkpoint"
"309","TNFSF14","TNFRSF14",71.8071748878924,5,71.6130952380952,8,"checkpoint"
"326","TNFSF14","TNFRSF14",47.994623655914,3,106.642857142857,7,"checkpoint"
"565","CD80","CTLA4",35.2380952380952,7,144.202380952381,8,"checkpoint"
"745","LGALS9","HAVCR2",16.717277486911,4,300.905759162304,4,"checkpoint"
"297","TNFSF14","TNFRSF14",54.7380952380952,7,91.8115183246073,4,"checkpoint"
"342","TNFSF14","TNFRSF14",47.0223463687151,1,106.642857142857,7,"checkpoint"
"336","TNFSF14","TNFRSF14",64.7395833333333,2,77.2286995515695,5,"checkpoint"
"761","LGALS9","HAVCR2",16.6041666666667,2,300.905759162304,4,"checkpoint"
"37","BTLA","CD247",18.6439790575916,4,266.455497382199,4,"checkpoint"
"242","CD70","CD27",20.23125,6,240.629032258065,3,"checkpoint"
"266","CD70","CD27",20.2258064516129,3,240.629032258065,3,"checkpoint"
"315","TNFSF14","TNFRSF14",71.8071748878924,5,67.6354166666667,2,"checkpoint"
"28","BTLA","CD247",13.9282511210762,5,345.717488789238,5,"checkpoint"
"753","LGALS9","HAVCR2",15.9516129032258,3,300.905759162304,4,"checkpoint"
"121","BTLA","TNFRSF14",66.8571428571429,8,71.6130952380952,8,"checkpoint"
"645","TNFRSF14","BTLA",71.6130952380952,8,66.8571428571429,8,"checkpoint"
"716","LGALS9","HAVCR2",37.7261904761905,8,126.301675977654,1,"checkpoint"
"316","TNFSF14","TNFRSF14",71.8071748878924,5,66.2486033519553,1,"checkpoint"
"440","CD274","PDCD1",16.0625,6,295.968609865471,5,"checkpoint"
"454","CD274","PDCD1",11.9623655913978,3,397.327380952381,7,"checkpoint"
"449","CD274","PDCD1",24.1937172774869,4,196.439790575916,4,"checkpoint"
"311","TNFSF14","TNFRSF14",71.8071748878924,5,66.08125,6,"checkpoint"
"450","CD274","PDCD1",24.1937172774869,4,195.123655913978,3,"checkpoint"
"372","TNFSF4","TRAF2",236.357142857143,7,19.8715083798883,1,"checkpoint"
"746","LGALS9","HAVCR2",16.717277486911,4,280.252688172043,3,"checkpoint"
"522","CD86","CD28",71.7142857142857,7,65.3064516129032,3,"checkpoint"
"399","TNFSF4","TRAF2",86.3763440860215,3,54.21875,6,"checkpoint"
"432","CD274","PDCD1",15.7916666666667,7,295.968609865471,5,"checkpoint"
"38","BTLA","CD247",18.6439790575916,4,250.150537634409,3,"checkpoint"
"762","LGALS9","HAVCR2",16.6041666666667,2,280.252688172043,3,"checkpoint"
"391","TNFSF4","TRAF2",85.7696335078534,4,54.21875,6,"checkpoint"
"333","TNFSF14","TNFRSF14",64.7395833333333,2,71.6130952380952,8,"checkpoint"
"278","CD70","CD27",7.13128491620112,1,648.089285714286,7,"checkpoint"
"455","CD274","PDCD1",11.9623655913978,3,385.4125,6,"checkpoint"
"277","CD70","CD27",7.13128491620112,1,642.982142857143,8,"checkpoint"
"470","CD274","PDCD1",11.5111731843575,1,397.327380952381,7,"checkpoint"
"127","BTLA","TNFRSF14",66.8571428571429,8,67.6354166666667,2,"checkpoint"
"693","TNFRSF14","BTLA",67.6354166666667,2,66.8571428571429,8,"checkpoint"
"50","BTLA","CD247",9.11458333333333,2,490.738095238095,7,"checkpoint"
"754","LGALS9","HAVCR2",15.9516129032258,3,280.252688172043,3,"checkpoint"
"595","CD86","CTLA4",71.7142857142857,7,62.3125,2,"checkpoint"
"562","CD80","CTLA4",42.3154761904762,8,105.220430107527,3,"checkpoint"
"561","CD80","CTLA4",42.3154761904762,8,104.937172774869,4,"checkpoint"
"471","CD274","PDCD1",11.5111731843575,1,385.4125,6,"checkpoint"
"128","BTLA","TNFRSF14",66.8571428571429,8,66.2486033519553,1,"checkpoint"
"701","TNFRSF14","BTLA",66.2486033519553,1,66.8571428571429,8,"checkpoint"
"516","CD86","CD28",57.9345238095238,8,76.3351955307263,1,"checkpoint"
"123","BTLA","TNFRSF14",66.8571428571429,8,66.08125,6,"checkpoint"
"661","TNFRSF14","BTLA",66.08125,6,66.8571428571429,8,"checkpoint"
"329","TNFSF14","TNFRSF14",47.994623655914,3,91.8115183246073,4,"checkpoint"
"560","CD80","CTLA4",42.3154761904762,8,104.085201793722,5,"checkpoint"
"259","CD70","CD27",23.8429319371728,4,184.645833333333,2,"checkpoint"
"520","CD86","CD28",71.7142857142857,7,61.0627802690583,5,"checkpoint"
"339","TNFSF14","TNFRSF14",64.7395833333333,2,67.6354166666667,2,"checkpoint"
"380","TNFSF4","TRAF2",220.05,6,19.8715083798883,1,"checkpoint"
"477","PDCD1LG2","PDCD1",9.10313901345291,5,475.761904761905,8,"checkpoint"
"345","TNFSF14","TNFRSF14",47.0223463687151,1,91.8115183246073,4,"checkpoint"
"340","TNFSF14","TNFRSF14",64.7395833333333,2,66.2486033519553,1,"checkpoint"
"335","TNFSF14","TNFRSF14",64.7395833333333,2,66.08125,6,"checkpoint"
"251","CD70","CD27",23.0089686098655,5,184.645833333333,2,"checkpoint"
"296","TNFSF14","TNFRSF14",54.7380952380952,7,77.2286995515695,5,"checkpoint"
"747","LGALS9","HAVCR2",16.717277486911,4,249.348958333333,2,"checkpoint"
"306","TNFSF14","TNFRSF14",86.5125,6,47.989247311828,3,"checkpoint"
"138","BTLA","TNFRSF14",38.91875,6,106.642857142857,7,"checkpoint"
"655","TNFRSF14","BTLA",106.642857142857,7,38.91875,6,"checkpoint"
"763","LGALS9","HAVCR2",16.6041666666667,2,249.348958333333,2,"checkpoint"
"279","CD70","CD27",7.13128491620112,1,577.45,6,"checkpoint"
"198","CD40LG","ITGB2",5.69354838709677,3,721.208333333333,7,"checkpoint"
"740","LGALS9","HAVCR2",32.0089686098655,5,126.301675977654,1,"checkpoint"
"134","BTLA","TNFRSF14",84.0178571428571,7,47.989247311828,3,"checkpoint"
"686","TNFRSF14","BTLA",47.989247311828,3,84.0178571428571,7,"checkpoint"
"406","TNFSF4","TRAF2",59.3697916666667,2,67.6369047619048,7,"checkpoint"
"199","CD40LG","ITGB2",5.69354838709677,3,700.04375,6,"checkpoint"
"755","LGALS9","HAVCR2",15.9516129032258,3,249.348958333333,2,"checkpoint"
"322","TNFSF14","TNFRSF14",81.7277486910995,4,47.989247311828,3,"checkpoint"
"293","TNFSF14","TNFRSF14",54.7380952380952,7,71.6130952380952,8,"checkpoint"
"387","TNFSF4","TRAF2",165.488789237668,5,23.375,2,"checkpoint"
"519","CD86","CD28",71.7142857142857,7,53.46875,6,"checkpoint"
"280","CD70","CD27",7.13128491620112,1,536.820627802691,5,"checkpoint"
"290","TNFSF14","TNFRSF14",79.4702380952381,8,47.989247311828,3,"checkpoint"
"514","CD86","CD28",57.9345238095238,8,65.3064516129032,3,"checkpoint"
"58","BTLA","CD247",7.69832402234637,1,490.738095238095,7,"checkpoint"
"523","CD86","CD28",71.7142857142857,7,52.546875,2,"checkpoint"
"243","CD70","CD27",20.23125,6,184.645833333333,2,"checkpoint"
"267","CD70","CD27",20.2258064516129,3,184.645833333333,2,"checkpoint"
"29","BTLA","CD247",13.9282511210762,5,266.455497382199,4,"checkpoint"
"570","CD80","CTLA4",35.2380952380952,7,105.220430107527,3,"checkpoint"
"328","TNFSF14","TNFRSF14",47.994623655914,3,77.2286995515695,5,"checkpoint"
"49","BTLA","CD247",9.11458333333333,2,406.589285714286,8,"checkpoint"
"299","TNFSF14","TNFRSF14",54.7380952380952,7,67.6354166666667,2,"checkpoint"
"569","CD80","CTLA4",35.2380952380952,7,104.937172774869,4,"checkpoint"
"197","CD40LG","ITGB2",5.69354838709677,3,644.946428571429,8,"checkpoint"
"568","CD80","CTLA4",35.2380952380952,7,104.085201793722,5,"checkpoint"
"425","CD274","PDCD1",18.5,8,196.439790575916,4,"checkpoint"
"344","TNFSF14","TNFRSF14",47.0223463687151,1,77.2286995515695,5,"checkpoint"
"300","TNFSF14","TNFRSF14",54.7380952380952,7,66.2486033519553,1,"checkpoint"
"295","TNFSF14","TNFRSF14",54.7380952380952,7,66.08125,6,"checkpoint"
"478","PDCD1LG2","PDCD1",9.10313901345291,5,397.327380952381,7,"checkpoint"
"587","CD86","CTLA4",57.9345238095238,8,62.3125,2,"checkpoint"
"426","CD274","PDCD1",18.5,8,195.123655913978,3,"checkpoint"
"141","BTLA","TNFRSF14",38.91875,6,91.8115183246073,4,"checkpoint"
